square_feet,num_bedrooms,num_bathrooms,lot_size,year_built,has_garage,neighborhood,price_k
2617.0,4,4,4461.0,1965,Yes,C,365.86
1597.0,3,2,6913.0,1962,No,A,289.8
2094.0,2,2,2586.0,2009,No,B,298.38
1672.0,4,3,2689.0,2009,Yes,B,318.08
1870.0,2,2,6246.0,1958,Yes,A,301.43
1245.0,4,1,4475.0,2002,Yes,B,278.37
1890.0,3,2,2112.0,1981,No,C,260.56
1903.0,3,2,4908.0,2004,Yes,D,303.18
2270.0,4,3,4694.0,1974,No,D,318.02
2112.0,4,2,4353.0,1990,Yes,A,354.86
1401.0,2,3,6029.0,1975,No,B,246.52
2542.0,3,2,3000.0,1978,Yes,B,356.72
2105.0,4,2,5019.0,1985,Yes,D,319.86
2099.0,2,1,4684.0,1952,Yes,B,286.51
1995.0,3,2,5057.0,2008,Yes,B,346.04
1741.0,4,3,2402.0,1983,Yes,C,289.12
2109.0,4,1,4216.0,1955,Yes,B,322.98
2238.0,4,3,5030.0,1980,Yes,B,358.57
1127.0,4,2,5812.0,1981,Yes,A,257.48
1731.0,4,1,7770.0,1991,Yes,B,322.65
1873.0,4,1,6209.0,2006,No,B,294.0
2128.0,4,3,5692.0,1995,Yes,B,347.24
2597.0,3,2,6907.0,2005,Yes,A,393.42
1614.0,3,2,4544.0,1999,No,C,263.3
1751.0,4,2,7331.0,1979,No,D,287.94
1744.0,4,2,6679.0,1985,Yes,D,271.35
1599.0,3,2,4331.0,1975,Yes,B,264.07
1826.0,3,2,7886.0,1999,No,B,313.23
2385.0,5,3,5670.0,1951,Yes,A,377.01
1473.0,3,2,8289.0,1956,Yes,C,275.96
2214.0,2,1,5455.0,1976,Yes,B,319.79
1149.0,4,2,4157.0,1998,Yes,B,248.6
1719.0,5,2,3849.0,1995,Yes,B,298.63
1835.0,4,2,4466.0,1975,Yes,B,315.75
2837.0,4,3,4143.0,2014,Yes,A,409.22
1863.0,3,3,6907.0,1951,Yes,D,295.57
899.0,4,2,4957.0,2013,Yes,C,236.0
1001.0,3,2,2579.0,2013,Yes,A,232.14
2017.0,4,3,5320.0,2009,No,B,325.25
2307.0,3,3,5188.0,1958,Yes,A,362.69
2188.0,2,2,4297.0,1964,Yes,A,324.23
2084.0,3,2,5401.0,1986,Yes,B,322.86
2581.0,3,3,4934.0,1955,Yes,C,356.36
1730.0,4,2,5951.0,1992,No,C,301.25
2447.0,5,2,5862.0,1994,Yes,A,389.8
1184.0,4,3,5547.0,2020,Yes,B,304.39
1548.0,4,3,3052.0,1977,Yes,D,270.22
1096.0,3,1,8179.0,2001,Yes,C,244.7
1863.0,4,2,2666.0,1984,No,D,273.07
1977.0,4,2,4807.0,2015,Yes,B,356.12
2057.0,4,3,3358.0,1975,No,B,327.38
2031.0,3,4,5595.0,1969,Yes,B,319.79
1536.0,4,3,5208.0,2011,Yes,D,271.97
1905.0,4,2,4747.0,1950,No,B,290.08
1251.0,3,1,7277.0,2002,Yes,D,267.9
2682.0,4,2,6663.0,1979,Yes,B,389.92
1848.0,5,2,4509.0,2009,Yes,A,332.62
1756.0,3,2,6206.0,1959,Yes,A,326.28
2794.0,4,2,7347.0,1971,No,A,403.28
1379.0,4,2,6652.0,1978,Yes,A,290.46
1437.0,4,3,4796.0,2018,Yes,C,282.91
1452.0,3,1,2615.0,1957,No,B,239.85
1966.0,4,3,5487.0,2002,Yes,C,320.21
2216.0,3,2,6003.0,1960,No,C,301.69
2370.0,2,3,3846.0,1975,Yes,D,317.12
3286.0,4,2,5034.0,1968,No,A,414.97
875.0,4,1,4876.0,1968,Yes,A,224.13
2304.0,4,2,7082.0,1979,No,B,348.5
1721.0,2,1,7781.0,1985,Yes,A,302.02
1707.0,2,1,6763.0,1991,Yes,A,298.4
1690.0,5,3,4872.0,2005,Yes,C,295.38
1546.0,2,1,6722.0,1958,Yes,C,264.11
2842.0,4,2,5973.0,1956,Yes,C,361.22
2421.0,4,1,4888.0,1967,Yes,D,329.51
2012.0,4,2,8139.0,1958,No,B,343.08
2676.0,2,3,3893.0,1955,Yes,D,343.33
1244.0,4,2,5906.0,2019,No,A,273.04
1335.0,4,2,6259.0,1994,Yes,D,257.36
911.0,3,3,4569.0,1971,Yes,B,230.09
1650.0,3,1,5839.0,2019,Yes,D,286.63
2081.0,3,3,6418.0,1981,Yes,A,353.14
2051.0,2,2,5367.0,2016,Yes,C,312.18
2075.0,4,1,5709.0,1965,No,B,317.51
1294.0,4,2,5158.0,1951,No,B,232.79
2402.0,5,1,6196.0,2016,Yes,A,380.17
2120.0,3,3,4657.0,1990,Yes,C,318.99
2367.0,4,1,4532.0,2000,Yes,A,371.31
1054.0,3,1,5031.0,1963,Yes,B,229.14
2156.0,4,2,6776.0,1998,Yes,A,386.58
1406.0,4,2,2379.0,1998,No,C,253.15
1801.0,5,3,3636.0,1976,No,A,307.17
2267.0,4,2,8414.0,1988,No,B,360.56
2046.0,5,3,5413.0,1985,Yes,D,323.41
1574.0,4,4,4389.0,1959,Yes,D,273.45
2003.0,4,2,6192.0,1953,Yes,A,332.31
1234.0,2,3,3822.0,1951,Yes,A,250.44
2575.0,4,2,1846.0,1977,No,A,351.55
1897.0,4,1,5532.0,1975,No,C,287.1
2559.0,3,2,3904.0,1979,Yes,A,354.19
1737.0,2,1,5152.0,1958,Yes,B,270.09
1738.0,4,4,5494.0,1950,Yes,A,326.63
1618.0,3,1,5213.0,2005,Yes,C,283.65
2438.0,3,2,2437.0,2005,Yes,D,320.06
1645.0,4,2,5039.0,2010,Yes,C,268.28
2322.0,5,2,5667.0,1994,Yes,C,369.51
1809.0,4,1,2900.0,1962,No,C,266.5
1012.0,3,3,2721.0,1963,No,B,199.14
1715.0,3,1,3396.0,1959,Yes,C,245.12
1410.0,3,3,6120.0,1966,Yes,A,293.82
2017.0,3,3,2003.0,1966,Yes,A,312.15
1405.0,2,2,6245.0,1980,Yes,C,239.42
2463.0,5,1,5588.0,1995,Yes,B,360.84
1954.0,3,1,4614.0,1998,No,B,290.38
1911.0,2,3,2779.0,1967,Yes,C,273.29
2328.0,3,1,3805.0,1960,Yes,B,316.27
2482.0,3,1,6173.0,2004,Yes,C,349.4
1990.0,3,2,6885.0,1952,Yes,B,325.68
1614.0,2,2,3453.0,1965,Yes,B,267.65
1113.0,5,1,6713.0,1958,Yes,A,270.26
1657.0,3,2,6029.0,2017,Yes,A,327.95
1691.0,2,2,4990.0,1994,Yes,A,285.04
2054.0,2,1,3893.0,1951,No,A,281.49
1827.0,3,2,4128.0,1971,Yes,B,288.07
2344.0,2,2,7734.0,2018,Yes,B,356.26
1694.0,2,3,5268.0,1998,Yes,B,294.81
1971.0,3,1,6995.0,1970,Yes,B,305.25
2592.0,4,2,5362.0,2004,Yes,C,367.63
2171.0,2,2,4321.0,1953,Yes,A,323.9
1970.0,3,2,5876.0,2007,Yes,C,313.99
1699.0,3,1,8237.0,2019,Yes,A,291.79
1683.0,2,1,4034.0,2008,Yes,D,262.18
1575.0,3,3,6371.0,1975,Yes,B,299.8
1729.0,2,2,5286.0,2018,No,C,258.4
2378.0,2,2,2826.0,1988,Yes,A,351.97
1889.0,3,3,2792.0,1950,No,D,256.59
1325.0,3,2,4322.0,2006,Yes,C,265.53
2884.0,2,2,5521.0,1997,Yes,B,383.85
2160.0,3,2,6318.0,1970,No,B,311.53
1297.0,5,3,2644.0,1980,Yes,A,288.86
1779.0,4,2,5979.0,2007,Yes,B,315.09
2055.0,4,2,4822.0,1996,Yes,B,331.77
2852.0,4,2,5005.0,1972,Yes,B,375.07
1446.0,5,3,5883.0,1956,No,A,287.85
2488.0,4,3,7619.0,1998,Yes,B,378.2
2700.0,4,2,5455.0,1980,No,C,358.21
1686.0,3,2,2965.0,1996,Yes,B,289.54
1861.0,2,2,4719.0,2017,Yes,A,314.11
1482.0,4,1,6278.0,1984,Yes,B,292.43
1898.0,5,3,6328.0,1983,Yes,A,372.16
1982.0,3,1,5999.0,2007,Yes,B,317.55
2330.0,4,2,4235.0,1964,Yes,B,343.54
2545.0,3,2,2948.0,2020,Yes,B,353.79
1626.0,3,2,5884.0,1991,No,B,258.89
1016.0,3,2,3179.0,1967,No,C,199.63
1989.0,3,4,6040.0,1987,Yes,D,324.24
2147.0,3,2,6040.0,2013,No,C,317.04
2125.0,4,1,4298.0,1978,No,A,309.71
1837.0,4,2,4831.0,1959,Yes,B,295.13
2062.0,4,1,5298.0,1966,Yes,C,296.61
2758.0,3,1,4078.0,1981,Yes,D,342.26
2191.0,4,1,2927.0,2010,No,A,315.9
1813.0,3,1,4941.0,1995,Yes,D,287.82
1750.0,3,2,5098.0,2020,Yes,C,305.05
1915.0,4,2,7042.0,2005,Yes,D,326.39
2818.0,3,1,3827.0,2010,Yes,A,398.34
1908.0,2,3,6603.0,1993,Yes,B,313.77
1990.0,3,1,3279.0,1987,Yes,B,308.03
1759.0,4,3,2983.0,1999,Yes,C,296.76
2549.0,3,2,4549.0,1981,Yes,C,344.51
2980.0,4,1,3589.0,2002,Yes,D,372.93
2225.0,4,4,2962.0,1997,Yes,C,335.7
2041.0,4,2,7916.0,1950,No,A,327.46
2018.0,4,2,4323.0,1979,Yes,B,321.5
808.0,3,2,8467.0,1958,Yes,B,237.09
2373.0,2,3,3508.0,1982,Yes,D,313.78
2067.0,3,2,2437.0,1975,No,B,285.62
2214.0,3,1,6937.0,1991,Yes,C,334.01
1644.0,4,1,3910.0,1991,Yes,B,277.33
1808.0,2,3,5208.0,1988,No,C,274.75
1794.0,3,1,2967.0,2010,Yes,A,305.96
2511.0,4,1,4943.0,1996,Yes,C,360.64
1811.0,4,2,2943.0,1991,Yes,D,296.05
3041.0,4,3,4889.0,1997,Yes,A,434.82
2215.0,4,2,4289.0,2001,Yes,B,346.1
1362.0,4,2,5345.0,1982,Yes,D,272.2
1936.0,4,3,5939.0,1976,No,A,318.06
1674.0,3,1,5362.0,1992,Yes,A,304.18
903.0,5,2,5677.0,1978,Yes,B,251.31
2800.0,3,4,4836.0,1968,Yes,D,349.05
2352.0,3,3,4347.0,1977,Yes,B,362.98
2267.0,3,1,5705.0,1959,Yes,B,317.49
2083.0,4,2,4833.0,2016,Yes,A,380.09
1309.0,5,1,4890.0,1965,No,D,233.21
1758.0,2,3,5597.0,1950,Yes,B,278.09
2421.0,2,4,3450.0,1953,Yes,B,346.85
1474.0,4,1,7144.0,2018,Yes,B,293.17
734.0,5,2,4626.0,1953,No,B,209.4
1886.0,3,3,5186.0,1969,No,B,302.07
1929.0,3,1,4933.0,2012,No,C,286.66
2068.0,4,1,5979.0,1984,Yes,D,308.67
2364.0,3,1,5509.0,1994,No,A,332.88
2319.0,4,2,4925.0,2006,Yes,B,336.4
2129.0,2,3,7173.0,1973,Yes,B,335.96
2598.0,2,3,195.0,1969,Yes,A,349.17
1241.0,3,1,6864.0,1977,No,C,250.27
2252.0,3,1,6380.0,1987,No,A,339.5
2313.0,2,2,2246.0,1973,No,A,298.98
1380.0,2,3,6394.0,1973,No,A,242.8
1249.0,4,2,6588.0,2019,Yes,A,271.24
1627.0,2,2,5843.0,1974,No,A,273.06
1669.0,5,2,2661.0,2018,Yes,B,314.47
2377.0,3,1,6024.0,1966,Yes,C,332.35
1693.0,4,2,6511.0,2007,Yes,A,329.41
1572.0,3,4,4142.0,1969,No,D,268.04
1694.0,3,1,5662.0,1951,No,B,266.04
2559.0,3,2,4470.0,1958,Yes,C,331.09
2007.0,3,2,6328.0,2012,Yes,A,336.18
1910.0,4,2,4530.0,2017,Yes,B,331.16
1945.0,4,2,4130.0,1955,Yes,A,320.86
2646.0,4,2,4941.0,1960,Yes,A,379.98
1625.0,3,3,2988.0,1970,Yes,B,275.28
2658.0,4,2,4792.0,2012,Yes,B,377.2
2105.0,4,2,5543.0,1979,Yes,A,362.66
1920.0,5,1,6305.0,1970,Yes,C,304.91
3250.0,4,3,5373.0,1972,Yes,A,436.61
1472.0,2,2,2851.0,2010,Yes,A,271.56
1823.0,3,3,7028.0,1979,No,B,307.36
1384.0,3,2,7154.0,1995,Yes,B,283.4
2476.0,4,1,5169.0,2009,No,D,313.61
2845.0,3,1,3872.0,1967,Yes,B,368.82
2835.0,4,4,4203.0,2011,Yes,B,424.34
2612.0,3,2,4695.0,1994,No,A,364.38
1901.0,2,1,5418.0,2010,Yes,C,310.88
1817.0,2,1,4543.0,2008,Yes,A,312.76
1164.0,3,2,3712.0,1984,No,C,214.6
3018.0,4,1,6535.0,1971,Yes,D,378.23
2234.0,3,2,5386.0,1973,Yes,C,313.48
1754.0,4,1,3421.0,2000,Yes,C,285.96
2664.0,2,2,5437.0,2014,Yes,C,364.07
1514.0,2,1,5243.0,1964,Yes,B,266.44
2203.0,4,2,3923.0,1977,Yes,A,344.9
1914.0,3,2,6793.0,1991,Yes,C,302.85
2319.0,4,1,5202.0,1969,No,B,336.57
1968.0,4,2,4675.0,1992,No,C,287.84
1275.0,4,2,4875.0,2018,Yes,B,282.41
2038.0,2,1,5666.0,2012,Yes,A,325.23
2524.0,3,2,4892.0,1992,No,C,336.22
1985.0,4,2,4879.0,1951,Yes,B,311.86
2388.0,4,2,6599.0,1972,Yes,D,353.79
1477.0,4,1,2872.0,1961,Yes,D,242.35
1987.0,3,2,3123.0,1995,No,C,288.52
1688.0,2,1,6165.0,1982,Yes,A,295.56
2373.0,3,2,8624.0,1993,No,D,317.92
2016.0,4,2,6315.0,1974,No,B,305.65
2345.0,3,2,7796.0,1984,Yes,A,360.15
2544.0,2,3,4348.0,1984,No,A,350.31
2346.0,4,1,4044.0,2014,Yes,B,341.82
2137.0,3,4,5685.0,1992,Yes,A,351.23
1501.0,2,1,6430.0,2017,Yes,A,283.3
1999.0,2,3,3033.0,2011,No,D,287.19
1733.0,3,2,4680.0,1980,No,C,276.64
1828.0,3,3,4959.0,1977,Yes,C,304.61
1813.0,3,1,3982.0,1960,Yes,A,296.84
1510.0,2,2,4157.0,1981,Yes,A,271.93
1021.0,2,2,6265.0,2015,Yes,B,246.3
1666.0,3,4,5705.0,2009,No,C,291.8
2097.0,4,4,6198.0,2000,No,D,327.04
1326.0,2,1,5505.0,2008,No,C,231.47
2008.0,3,2,3690.0,1966,No,D,267.02
2950.0,2,2,5635.0,2017,Yes,A,385.68
2512.0,3,1,3572.0,1987,Yes,A,360.14
2822.0,2,1,4532.0,2013,Yes,A,381.46
2196.0,2,4,3446.0,1952,Yes,A,314.59
2584.0,4,2,4084.0,2003,No,C,356.33
1638.0,3,1,5136.0,1993,Yes,D,266.33
1678.0,4,1,4314.0,1979,No,B,257.39
630.0,2,2,3675.0,2003,No,D,178.28
2593.0,2,2,6707.0,1997,No,A,360.54
2770.0,3,2,4821.0,1984,Yes,C,389.97
1723.0,4,2,4208.0,2017,Yes,B,321.54
1873.0,3,1,3376.0,1975,Yes,B,303.34
1623.0,3,2,2192.0,2005,No,C,253.84
2191.0,3,1,4667.0,2018,No,A,329.14
2562.0,2,3,2933.0,2013,Yes,B,364.16
1129.0,5,1,6068.0,1978,Yes,C,255.29
2205.0,3,3,5044.0,2008,No,B,339.8
1862.0,4,2,7338.0,1974,Yes,D,303.14
2057.0,4,2,5335.0,1976,No,D,277.88
2229.0,3,2,3910.0,1971,Yes,A,330.81
1906.0,2,2,2180.0,2020,No,B,285.02
1948.0,4,3,6210.0,1996,Yes,B,343.52
1893.0,2,2,3052.0,2004,Yes,B,313.9
2485.0,3,1,4388.0,1958,Yes,B,332.64
2209.0,4,2,7511.0,2003,No,A,360.14
2110.0,4,1,5916.0,2013,Yes,D,327.29
1365.0,4,2,5585.0,1988,Yes,B,284.38
1811.0,4,1,6416.0,1957,Yes,A,304.19
2449.0,2,2,6361.0,1976,No,C,325.95
2019.0,3,2,7371.0,2018,Yes,C,319.96
2330.0,2,1,4097.0,1982,Yes,D,295.14
2883.0,4,2,4435.0,1959,Yes,C,374.88
2519.0,5,2,3616.0,1965,Yes,B,363.33
2047.0,3,1,4951.0,1960,Yes,D,269.17
1745.0,2,2,4802.0,1968,Yes,B,279.64
723.0,3,2,2368.0,2013,No,C,185.9
1916.0,4,1,4019.0,2001,Yes,B,314.01
1837.0,3,4,7159.0,1964,Yes,A,331.42
2195.0,2,2,5366.0,1991,Yes,C,335.48
1923.0,5,1,6073.0,1987,Yes,B,330.14
1840.0,4,3,4819.0,1998,Yes,B,320.42
1110.0,2,2,2169.0,1998,No,C,203.19
1530.0,5,2,4807.0,2020,Yes,B,302.07
2238.0,3,2,6563.0,2004,No,A,353.7
2858.0,3,3,3221.0,1971,Yes,B,385.17
1951.0,3,3,6121.0,1992,Yes,C,334.44
2164.0,4,2,2447.0,1999,No,A,336.04
2476.0,4,1,5030.0,1968,Yes,B,366.64
1595.0,2,2,5817.0,1967,Yes,A,261.13
2183.0,5,2,4532.0,1959,Yes,A,340.78
1630.0,2,1,8709.0,1999,No,B,283.69
2432.0,4,2,4260.0,1998,Yes,C,345.47
2076.0,4,2,4132.0,1990,No,B,330.08
2149.0,2,3,5307.0,1964,Yes,B,319.26
1609.0,2,2,3868.0,1972,Yes,B,276.93
2354.0,4,1,2838.0,1976,Yes,C,328.17
3042.0,3,3,3353.0,1955,Yes,C,379.76
1496.0,4,3,6137.0,1973,Yes,A,299.3
1830.0,3,2,4543.0,1958,Yes,B,295.78
2116.0,4,1,7553.0,2011,No,C,321.64
2393.0,3,2,4338.0,2016,Yes,D,325.95
1720.0,3,3,6066.0,2019,No,A,298.46
583.0,3,1,5766.0,1991,No,C,176.73
2680.0,4,2,4316.0,2009,Yes,C,384.6
2380.0,3,2,3682.0,1997,Yes,B,346.83
1129.0,3,2,2402.0,2005,Yes,A,257.06
1696.0,5,3,5830.0,1954,Yes,B,313.8
2784.0,4,2,6797.0,2003,No,D,360.69
2724.0,2,2,2615.0,1987,Yes,C,350.66
2469.0,5,2,4444.0,1968,Yes,B,363.8
1912.0,4,1,4000.0,2018,No,A,311.87
2041.0,2,2,5827.0,2020,Yes,B,331.79
1935.0,3,3,4507.0,1973,Yes,B,320.78
2564.0,4,4,6984.0,1959,Yes,A,400.77
1562.0,4,2,4423.0,1970,Yes,B,292.87
1597.0,3,1,3145.0,1964,No,B,251.07
2505.0,3,4,4297.0,2013,Yes,A,393.38
1978.0,3,2,4462.0,1962,Yes,C,308.67
2689.0,3,3,5789.0,2020,No,C,374.97
1664.0,2,1,4440.0,1989,Yes,C,278.34
1973.0,2,2,5660.0,1957,Yes,C,275.78
1539.0,4,1,3814.0,1987,Yes,A,277.22
2004.0,4,3,4558.0,2001,Yes,B,332.61
1261.0,3,3,3822.0,1951,No,B,223.64
1756.0,3,2,3730.0,1971,Yes,A,314.56
1282.0,3,1,6912.0,1953,Yes,D,246.95
2347.0,3,1,3927.0,2001,No,B,328.14
2358.0,5,2,4479.0,1956,Yes,B,357.43
1135.0,4,2,6567.0,1950,Yes,B,244.33
2667.0,3,2,6125.0,2007,Yes,B,386.84
3249.0,3,2,7462.0,2011,Yes,B,437.95
2023.0,3,2,5724.0,2015,Yes,B,339.55
1679.0,4,1,4099.0,2004,Yes,B,289.62
3412.0,3,2,8086.0,1962,No,B,428.76
1341.0,4,2,5873.0,1977,Yes,B,285.9
2010.0,4,3,4768.0,1963,Yes,C,326.74
2090.0,3,2,5086.0,1952,Yes,A,325.8
2673.0,4,2,5269.0,1965,Yes,C,379.35
2180.0,4,2,4645.0,1995,No,A,328.44
1751.0,4,3,2936.0,1952,Yes,B,297.15
1524.0,5,1,7440.0,1952,Yes,B,298.5
1829.0,3,2,4967.0,1990,Yes,D,284.15
1497.0,3,3,5275.0,1978,Yes,A,301.16
2024.0,4,2,8117.0,1989,Yes,C,345.57
1718.0,4,2,3975.0,1968,Yes,C,265.83
1253.0,5,1,5983.0,1969,No,B,269.35
2628.0,2,3,3812.0,1970,Yes,A,359.13
1751.0,4,1,5482.0,1969,Yes,C,297.99
1366.0,2,1,5302.0,1996,No,A,240.96
1916.0,3,1,6186.0,1993,Yes,A,325.1
2034.0,2,1,6812.0,1951,Yes,C,295.36
1127.0,2,4,4131.0,1992,Yes,C,238.92
2166.0,2,2,7125.0,2006,Yes,D,312.27
1476.0,4,2,7231.0,1968,Yes,A,329.66
2856.0,3,4,4625.0,2013,Yes,B,402.53
2262.0,2,1,4990.0,1995,Yes,A,347.53
1800.0,3,1,4258.0,1990,Yes,B,319.11
1627.0,2,2,4542.0,2016,Yes,B,280.35
1948.0,5,2,3195.0,1963,Yes,B,300.99
2306.0,3,2,6166.0,1969,Yes,B,342.18
1987.0,3,1,1925.0,1984,Yes,C,277.28
1891.0,4,2,3954.0,1974,Yes,B,316.19
2029.0,4,2,4931.0,1953,No,B,299.47
1698.0,4,2,6950.0,2006,Yes,C,306.58
1828.0,4,1,4182.0,1951,No,A,285.1
957.0,5,2,5642.0,2015,No,B,238.43
2487.0,3,2,4879.0,1970,No,B,333.52
2149.0,5,2,6418.0,2001,Yes,C,349.67
1613.0,4,4,5563.0,1964,Yes,B,301.21
2949.0,3,3,6245.0,1995,Yes,A,423.22
2044.0,4,2,4174.0,1980,No,D,300.94
1482.0,4,4,3479.0,2011,Yes,C,288.97
2428.0,2,4,5551.0,1983,Yes,C,348.8
2199.0,3,2,4268.0,1985,Yes,B,326.27
2197.0,5,2,5045.0,1993,No,B,357.91
1787.0,3,4,5476.0,2012,Yes,D,299.78
2225.0,3,2,6863.0,1967,Yes,B,331.85
1869.0,4,1,6180.0,1994,Yes,A,321.35
2278.0,3,2,3978.0,1988,No,D,312.39
1048.0,2,1,3282.0,1975,Yes,B,224.47
1783.0,4,2,7561.0,1973,No,A,305.12
2861.0,4,1,2626.0,2007,No,B,375.3
1616.0,2,1,4321.0,1999,No,A,259.8
1698.0,5,1,5968.0,1988,Yes,B,296.53
1776.0,3,3,7458.0,1980,Yes,C,293.81
1393.0,3,2,4716.0,1985,Yes,B,265.15
896.0,2,1,5041.0,1988,Yes,B,219.92
1885.0,4,1,3687.0,1970,Yes,D,278.67
2068.0,3,2,5190.0,1972,Yes,D,300.55
1974.0,3,4,3275.0,2003,Yes,B,309.62
1928.0,4,1,3875.0,1985,Yes,B,303.85
2022.0,2,1,6146.0,1964,Yes,D,277.36
2511.0,4,2,4350.0,1951,No,A,345.3
1905.0,3,2,6376.0,2019,Yes,B,316.22
1713.0,5,2,4770.0,1987,Yes,B,332.48
1859.0,3,2,2947.0,2014,Yes,A,319.79
2290.0,2,2,6753.0,1999,Yes,B,351.45
2706.0,2,2,3027.0,1950,Yes,B,343.97
1686.0,4,3,4097.0,1970,Yes,A,324.11
2049.0,4,1,4700.0,2006,Yes,C,308.18
2169.0,3,1,6509.0,1968,Yes,B,333.44
1504.0,4,3,4210.0,1978,Yes,A,287.32
2010.0,3,3,3610.0,1999,Yes,C,313.52
1267.0,5,1,5244.0,1983,Yes,B,270.98
1115.0,5,4,4679.0,2003,No,C,261.92
2183.0,5,2,4299.0,1981,No,B,331.99
1808.0,4,2,5325.0,1953,Yes,A,291.81
2101.0,5,2,3195.0,1979,Yes,A,340.13
1991.0,3,2,2417.0,1967,No,C,272.14
1512.0,4,1,8208.0,2018,No,B,285.8
1977.0,4,2,5156.0,1978,Yes,D,288.11
1383.0,5,2,5261.0,1961,Yes,C,268.12
2695.0,3,3,3827.0,1964,Yes,A,384.53
1322.0,2,2,6347.0,2002,Yes,D,259.49
1902.0,3,2,4200.0,1984,Yes,A,313.29
1479.0,4,2,821.0,2001,Yes,B,266.73
2285.0,3,2,4149.0,2002,No,B,317.72
1834.0,3,3,4578.0,1963,No,A,313.34
1741.0,3,2,4745.0,1967,Yes,A,292.15
2427.0,3,2,4701.0,1987,Yes,B,346.7
2015.0,3,2,4033.0,1987,No,C,293.22
2258.0,2,3,3888.0,2004,Yes,B,345.05
1509.0,5,1,4553.0,1960,No,B,259.56
1298.0,4,2,2532.0,2016,Yes,B,265.52
2054.0,2,2,2064.0,2002,No,C,274.09
1841.0,4,3,5147.0,1993,Yes,B,311.52
2313.0,4,2,5172.0,1974,Yes,D,333.61
1960.0,2,4,6319.0,2011,Yes,D,307.74
2103.0,3,1,4617.0,1963,No,D,268.94
1188.0,4,2,3210.0,1996,Yes,A,269.3
2944.0,3,2,2091.0,2004,Yes,B,384.13
1918.0,4,2,3665.0,1961,Yes,B,323.8
2349.0,3,3,5634.0,1956,No,C,339.6
1582.0,2,3,7162.0,1998,Yes,B,310.35
2154.0,5,2,5081.0,1963,Yes,B,362.76
1349.0,3,2,3180.0,1978,Yes,C,259.32
2226.0,4,3,3680.0,1996,Yes,A,342.86
1822.0,2,2,3727.0,1963,Yes,B,284.83
2015.0,3,3,4391.0,2000,Yes,A,340.35
2349.0,3,3,6681.0,1963,Yes,A,366.98
1384.0,2,2,6798.0,1957,No,B,238.01
1658.0,3,3,4742.0,2014,Yes,A,297.07
2229.0,2,2,5275.0,1986,Yes,A,331.0
3049.0,3,1,3804.0,2017,No,C,364.3
1931.0,4,2,2435.0,1965,Yes,D,289.11
2296.0,2,1,7683.0,1969,No,C,302.96
1947.0,4,2,1516.0,2016,Yes,B,326.56
2971.0,2,3,2246.0,2020,Yes,B,406.72
1126.0,3,1,7695.0,1981,Yes,B,242.64
2047.0,4,1,5025.0,2018,Yes,D,301.72
1187.0,3,2,3311.0,1979,No,A,241.12
747.0,3,2,6024.0,1969,No,B,207.65
2149.0,2,2,6160.0,2007,No,B,316.93
2070.0,4,2,3001.0,1978,Yes,D,288.41
1858.0,4,1,4201.0,1973,Yes,B,302.92
1947.0,2,1,6314.0,1950,Yes,C,278.18
3549.0,3,3,3775.0,1976,Yes,A,456.58
1871.0,4,1,5423.0,1970,Yes,B,303.54
2255.0,3,2,7137.0,1966,Yes,C,340.18
1675.0,2,4,1411.0,1981,No,C,260.7
2148.0,3,3,4488.0,1993,Yes,D,310.35
1881.0,3,1,5392.0,1971,Yes,B,304.16
1795.0,3,2,2312.0,1991,No,B,278.71
2909.0,4,3,4206.0,2011,Yes,B,409.38
2589.0,3,2,6567.0,1997,Yes,C,377.02
2068.0,3,3,3944.0,1957,Yes,C,293.51
848.0,5,2,2774.0,1951,Yes,D,198.69
1819.0,3,1,6696.0,1954,No,A,299.86
3352.0,3,2,5667.0,1977,Yes,C,417.41
1885.0,3,2,4897.0,1953,No,A,290.82
2552.0,4,2,4852.0,2002,Yes,B,372.31
2721.0,3,1,6542.0,1950,Yes,A,365.43
2109.0,3,1,5442.0,1955,Yes,C,314.26
1579.0,5,4,5968.0,2004,Yes,D,311.2
782.0,4,1,3961.0,2001,No,A,216.01
2342.0,4,2,2124.0,1973,Yes,C,336.9
1593.0,3,3,5933.0,2011,Yes,A,325.56
2088.0,3,2,6651.0,2005,Yes,B,340.11
1375.0,2,1,4663.0,1973,Yes,C,257.91
1867.0,3,2,6332.0,1969,Yes,B,293.94
2017.0,4,2,4497.0,1983,No,A,336.32
2134.0,3,2,4864.0,1964,Yes,D,305.1
1443.0,4,3,7629.0,2000,Yes,B,315.21
2598.0,2,2,4563.0,1953,No,D,295.28
1702.0,3,2,4474.0,2002,Yes,C,275.19
1163.0,4,1,2195.0,1963,No,D,194.89
1945.0,3,2,6035.0,2014,Yes,B,329.32
2017.0,4,3,3935.0,1982,Yes,D,312.89
2080.0,5,1,5221.0,1999,Yes,D,318.62
2681.0,2,2,4527.0,2012,Yes,B,360.4
1882.0,2,1,4331.0,1999,Yes,D,271.27
1940.0,2,1,4823.0,1985,Yes,C,264.7
1448.0,4,2,4939.0,2020,Yes,C,304.02
2410.0,3,2,6764.0,1999,Yes,A,370.78
2092.0,4,1,7280.0,1990,No,A,325.84
1790.0,3,3,5976.0,2019,Yes,C,305.6
1048.0,4,1,6907.0,1976,Yes,B,237.97
2722.0,4,1,6281.0,1979,Yes,A,401.27
