brand,fuel_type,transmission,seller_type,car_age_years,mileage_km,engine_size_l,horsepower,previous_owners,price_k
Honda,Petrol,Automatic,Certified,0.0,38804,1.2,119.0,1,20.59
Toyota,Diesel,Automatic,Certified,10.0,103452,2.5,147.0,1,12.06
Nissan,Electric,Manual,Individual,1.4,81538,2.2,158.0,1,25.42
Honda,Diesel,Manual,Dealer,8.4,142051,2.0,157.0,1,9.91
Toyota,Petrol,Manual,Individual,6.5,96475,2.1,158.0,3,12.57
Kia,Petrol,Automatic,Individual,0.0,53305,1.7,145.0,1,19.93
Toyota,Petrol,Automatic,Individual,5.9,54999,1.7,145.0,4,13.66
Honda,Diesel,Automatic,Individual,3.7,95415,1.0,135.0,1,11.71
Honda,Diesel,Automatic,Individual,13.8,138076,1.5,126.0,1,5.9
Ford,Diesel,Automatic,Dealer,5.0,98069,2.0,120.0,3,15.7
Honda,Petrol,Manual,Certified,3.8,77724,1.9,161.0,1,14.72
Ford,Hybrid,Automatic,Individual,8.8,112424,1.2,110.0,2,12.01
Nissan,Hybrid,Automatic,Dealer,10.4,115176,2.5,,2,12.88
Ford,Petrol,Manual,Dealer,1.6,115441,2.0,131.0,1,14.2
Mercedes,Petrol,Manual,Certified,5.4,97569,1.7,192.0,1,23.93
Honda,Petrol,Automatic,Individual,7.1,114575,1.4,93.0,1,9.67
Ford,Electric,Automatic,Individual,6.7,146457,1.5,110.0,1,8.13
Hyundai,Petrol,Manual,Individual,7.5,108620,2.3,159.0,4,4.5
Toyota,Petrol,Automatic,Dealer,10.1,114123,1.4,146.0,1,8.19
Hyundai,Diesel,Manual,Certified,6.9,138008,1.1,162.0,1,9.58
Ford,Diesel,Manual,Dealer,11.7,140827,2.3,146.0,2,4.5
Toyota,Petrol,Manual,Dealer,2.9,27821,2.3,147.0,1,22.59
Kia,Hybrid,Automatic,Dealer,6.2,143627,1.9,158.0,1,15.03
Nissan,Petrol,Automatic,Individual,2.0,63901,2.5,164.0,1,21.78
Hyundai,Hybrid,Automatic,Individual,9.6,136528,2.5,174.0,2,12.56
Honda,Petrol,Automatic,Dealer,4.1,126160,2.6,220.0,1,20.43
Hyundai,Hybrid,Automatic,Dealer,3.8,132393,1.5,122.0,1,14.78
Honda,Electric,Automatic,Dealer,0.7,36694,2.2,230.0,4,34.43
Hyundai,Diesel,Manual,Individual,4.6,41703,2.1,94.0,1,11.11
Hyundai,Petrol,Automatic,Dealer,6.8,119913,1.8,102.0,2,7.62
Honda,Diesel,Automatic,Dealer,1.9,66431,1.2,128.0,4,19.82
Toyota,Diesel,Automatic,Dealer,6.8,96307,1.8,204.0,3,16.91
Mercedes,Hybrid,Manual,Certified,6.8,97695,2.1,118.0,1,27.29
Nissan,Petrol,Automatic,Certified,3.6,125775,2.1,220.0,1,15.41
Nissan,Petrol,Automatic,Individual,4.1,146555,1.7,76.0,3,4.5
Toyota,Diesel,Automatic,Dealer,12.2,154608,1.7,101.0,1,6.61
BMW,Diesel,Automatic,Individual,9.9,130375,1.1,103.0,1,11.07
Honda,Electric,Manual,Certified,3.9,89515,1.9,112.0,3,22.33
Hyundai,Hybrid,Automatic,Dealer,2.4,87740,1.4,85.0,2,19.29
Honda,Hybrid,Manual,Certified,3.5,110476,1.3,197.0,1,19.38
Hyundai,Diesel,Automatic,Individual,6.3,104581,2.1,118.0,1,9.27
Hyundai,Petrol,Manual,Certified,8.4,101297,2.1,127.0,2,7.46
Ford,Petrol,Manual,Dealer,4.9,86213,2.0,110.0,1,12.36
Kia,Petrol,Automatic,Certified,3.9,108168,2.1,220.0,2,15.22
Ford,Petrol,Automatic,Individual,4.9,97916,2.0,159.0,1,12.65
Nissan,Petrol,Manual,Dealer,5.3,89875,1.8,145.0,3,12.29
Hyundai,Hybrid,Manual,Certified,2.5,91707,2.4,184.0,1,22.74
Kia,Diesel,Automatic,Certified,7.4,117011,1.9,133.0,2,12.84
Ford,Diesel,Manual,Individual,1.7,46780,1.7,89.0,1,13.54
,Hybrid,Automatic,Individual,3.9,91549,2.1,143.0,1,22.89
Ford,Diesel,Automatic,Dealer,5.8,94109,2.4,113.0,1,14.42
Hyundai,Petrol,Automatic,Individual,6.7,144714,1.9,,1,10.11
Toyota,Petrol,Manual,Individual,4.3,99744,1.3,142.0,1,13.29
Toyota,Petrol,Manual,Individual,5.2,87060,2.0,132.0,1,11.87
Hyundai,Petrol,Manual,Dealer,3.0,64062,1.7,167.0,1,14.8
Hyundai,Diesel,Automatic,Individual,4.4,91116,1.6,168.0,1,13.54
BMW,Petrol,Automatic,Individual,2.5,67818,1.9,179.0,1,25.03
Toyota,Petrol,Manual,Individual,6.9,113006,1.8,193.0,1,10.4
Kia,Petrol,Manual,Dealer,11.1,82380,2.4,107.0,3,4.5
Nissan,Hybrid,Automatic,Certified,8.8,88749,2.2,144.0,2,19.72
Honda,Diesel,Automatic,Certified,5.6,124778,1.9,160.0,1,17.07
Toyota,Petrol,Manual,Certified,6.4,67323,1.4,,1,12.75
Kia,Petrol,Manual,Dealer,8.6,107315,1.9,202.0,2,8.14
Toyota,Diesel,Automatic,Individual,5.1,94894,1.5,225.0,1,18.55
Ford,Petrol,Automatic,Dealer,1.7,112095,1.1,153.0,1,14.52
Honda,Diesel,Automatic,Dealer,2.4,65962,2.3,105.0,2,24.88
BMW,Petrol,Automatic,Certified,1.3,73767,2.6,171.0,1,31.48
Toyota,Petrol,Manual,Dealer,8.5,131943,2.0,118.0,2,8.31
,Petrol,Automatic,Certified,6.0,132112,1.0,130.0,1,9.23
Toyota,Diesel,Manual,Dealer,4.2,51441,2.2,180.0,1,20.84
Honda,Electric,Manual,Dealer,6.2,72441,1.9,178.0,2,24.07
Toyota,Electric,Automatic,Dealer,8.9,86170,1.4,152.0,1,20.08
BMW,Electric,Automatic,Dealer,8.3,128801,1.0,75.0,3,17.88
Hyundai,Diesel,Automatic,Dealer,3.5,100629,1.7,153.0,1,16.77
Honda,Hybrid,Manual,Dealer,7.3,123645,1.4,173.0,3,12.63
Honda,Electric,Manual,Individual,1.1,43403,2.2,103.0,1,27.05
Honda,Electric,Manual,Dealer,6.6,114541,1.9,143.0,3,13.68
Hyundai,Diesel,Automatic,Certified,7.0,103525,1.5,116.0,1,14.51
Hyundai,Hybrid,Automatic,Individual,4.7,100544,1.9,129.0,1,18.5
Ford,Hybrid,Automatic,Individual,1.3,54779,1.5,141.0,1,24.02
Ford,,Manual,Certified,5.0,97578,1.5,175.0,1,9.52
Honda,Hybrid,Automatic,Individual,2.7,141609,2.0,159.0,2,18.13
Honda,Petrol,Manual,Individual,0.9,75777,1.7,127.0,1,10.54
BMW,Electric,Automatic,Dealer,3.2,90125,2.1,212.0,2,36.74
Honda,Electric,Automatic,Individual,0.5,87189,1.6,169.0,2,27.89
Ford,Petrol,Automatic,Individual,2.7,68735,1.8,190.0,1,18.16
Ford,Petrol,Automatic,Individual,4.6,69441,1.2,124.0,1,13.68
Toyota,Diesel,Automatic,Individual,5.4,91520,1.1,126.0,3,13.22
Nissan,Hybrid,Automatic,Individual,7.1,80983,1.8,117.0,3,11.9
Toyota,Petrol,Manual,Dealer,5.2,45374,2.1,185.0,1,21.18
Kia,Diesel,Automatic,Dealer,4.2,83029,1.7,159.0,1,17.98
Ford,Diesel,Automatic,Individual,2.4,76484,1.7,126.0,2,15.12
BMW,Electric,Manual,Certified,0.0,60937,2.4,138.0,3,36.15
Mercedes,Hybrid,Manual,Dealer,0.1,104430,2.1,136.0,3,31.36
Ford,Diesel,Manual,Individual,3.4,86628,2.1,138.0,2,11.03
Honda,Petrol,Automatic,Dealer,5.2,95842,1.8,133.0,1,15.99
Kia,Electric,Automatic,Individual,9.0,138408,1.4,125.0,1,11.4
Honda,Hybrid,Automatic,Dealer,9.6,171386,2.1,160.0,3,8.61
Toyota,Petrol,Automatic,Individual,4.6,143836,1.9,154.0,1,9.04
Hyundai,Electric,Automatic,Individual,7.5,95488,2.0,199.0,2,20.81
Mercedes,Electric,Automatic,Individual,5.2,129671,1.6,,1,29.68
Hyundai,Diesel,Automatic,Dealer,5.3,79339,1.2,130.0,2,12.26
Honda,Hybrid,Automatic,Dealer,3.4,94461,1.9,156.0,1,22.91
Ford,Petrol,Automatic,Dealer,11.5,81415,1.6,150.0,1,8.27
Hyundai,Petrol,Manual,Dealer,4.3,59105,1.8,139.0,1,14.19
Ford,Hybrid,Automatic,Certified,0.0,41823,2.1,95.0,1,24.01
Mercedes,Petrol,Manual,Dealer,9.4,149959,1.9,130.0,1,10.22
Toyota,Petrol,Manual,Dealer,2.9,44253,1.7,113.0,1,19.9
Honda,Diesel,Manual,Dealer,6.0,121903,1.4,202.0,4,12.73
Nissan,Hybrid,Automatic,Certified,5.4,37779,1.3,128.0,3,17.77
Toyota,Petrol,Automatic,Individual,4.4,124416,1.6,138.0,2,14.22
BMW,Diesel,Manual,Individual,6.3,61156,1.7,149.0,1,20.88
Toyota,Diesel,Manual,Dealer,2.2,59514,1.9,128.0,1,17.66
Hyundai,Petrol,Automatic,Certified,4.8,72593,1.2,165.0,1,13.69
Kia,Diesel,Automatic,Certified,4.2,120693,2.0,123.0,1,16.31
Honda,Petrol,Automatic,Dealer,9.2,108202,1.1,146.0,1,11.45
Mercedes,Diesel,Automatic,Certified,6.2,88315,2.3,123.0,2,28.78
Toyota,Diesel,Automatic,Dealer,4.4,112249,1.6,225.0,1,19.6
Toyota,Hybrid,Automatic,Dealer,3.6,82251,1.8,188.0,2,22.74
Honda,Petrol,Manual,Dealer,5.8,72197,1.4,103.0,2,9.93
Ford,Petrol,Manual,Certified,2.4,92468,1.7,140.0,3,15.42
Hyundai,Petrol,Automatic,Individual,0.1,48044,1.8,98.0,2,19.28
Ford,Diesel,Automatic,Individual,10.7,129547,1.7,127.0,2,4.5
Toyota,,Automatic,Dealer,9.3,78423,1.7,187.0,1,16.79
Toyota,Petrol,Manual,Dealer,1.3,71189,2.5,166.0,1,21.51
Hyundai,Petrol,Automatic,Certified,2.3,85308,1.2,96.0,1,15.59
BMW,Petrol,Manual,Dealer,8.5,92603,1.2,127.0,1,13.01
Ford,Petrol,Automatic,Individual,0.0,84427,2.3,177.0,1,20.04
Honda,Petrol,Automatic,Dealer,9.8,116204,1.2,142.0,1,10.1
Hyundai,Diesel,Automatic,Individual,4.7,149819,1.7,76.0,2,8.76
Honda,Diesel,Manual,Individual,6.6,163108,1.5,125.0,1,7.64
Ford,Electric,Automatic,Dealer,13.1,146045,1.0,188.0,2,9.4
Mercedes,Electric,Manual,Individual,10.3,85019,2.5,147.0,4,23.84
Honda,Diesel,Automatic,Individual,5.7,91877,2.4,178.0,2,16.38
Ford,Petrol,Automatic,Dealer,9.4,118040,1.2,137.0,1,8.25
Hyundai,Petrol,Automatic,Dealer,6.5,81380,1.9,163.0,1,14.63
Kia,Diesel,Manual,Dealer,10.0,155507,1.2,108.0,2,4.5
Nissan,Petrol,Manual,Individual,5.3,57897,1.8,181.0,1,14.3
Hyundai,Petrol,Automatic,Dealer,8.1,132944,1.8,174.0,1,15.42
Ford,Petrol,Automatic,Individual,3.5,72352,2.2,83.0,2,16.45
Kia,Diesel,Manual,Individual,7.4,98506,1.8,185.0,2,11.2
Honda,Petrol,Manual,Dealer,4.4,83072,2.0,144.0,2,15.64
Ford,Electric,Manual,Dealer,2.5,52032,1.6,122.0,3,23.48
Honda,Electric,Automatic,Individual,0.8,58134,1.8,162.0,1,31.89
Honda,Petrol,Manual,Individual,5.4,105865,1.4,159.0,2,6.04
Mercedes,Hybrid,Automatic,Individual,0.7,54652,2.2,121.0,1,34.85
Toyota,Petrol,Manual,Dealer,2.9,55167,2.2,136.0,1,15.55
Ford,Diesel,Automatic,Individual,4.1,98557,1.1,127.0,2,13.74
Ford,Electric,Automatic,Dealer,2.1,109564,1.5,129.0,2,27.4
Hyundai,Diesel,Automatic,Individual,5.3,80041,2.0,88.0,1,10.97
Kia,Diesel,Manual,Individual,11.2,129469,2.8,203.0,1,4.5
Kia,Diesel,Manual,Dealer,8.9,97959,1.8,116.0,3,5.57
Honda,Diesel,Automatic,Individual,0.0,63501,1.9,119.0,1,23.1
Honda,Diesel,Automatic,Certified,8.0,118383,1.6,186.0,1,15.81
Mercedes,Petrol,Automatic,Individual,4.5,71034,2.1,226.0,1,30.06
Nissan,Diesel,Manual,Dealer,4.8,97371,2.1,184.0,1,16.42
Honda,Petrol,Automatic,Individual,7.6,102692,1.7,156.0,2,13.46
Nissan,Electric,Automatic,Individual,5.6,83307,2.0,192.0,3,21.89
Toyota,Diesel,Automatic,Individual,9.9,53169,2.4,75.0,2,11.67
Ford,Hybrid,Manual,Individual,6.5,64520,1.5,183.0,1,16.46
Toyota,Petrol,Automatic,Dealer,6.5,115000,1.5,180.0,1,11.54
Mercedes,Hybrid,Manual,Dealer,8.2,102625,2.1,95.0,2,21.28
Honda,Hybrid,Automatic,Individual,5.4,68711,2.7,198.0,1,21.73
BMW,Diesel,Manual,Individual,0.0,91163,1.7,108.0,3,19.27
Honda,Diesel,Manual,Dealer,7.5,80621,,153.0,2,14.26
Honda,Diesel,Manual,Individual,2.5,64090,1.9,169.0,1,18.56
Toyota,Petrol,Automatic,Dealer,10.4,108033,1.7,126.0,2,8.89
Toyota,Diesel,Automatic,Dealer,9.8,158078,1.1,158.0,2,7.11
Nissan,Diesel,Automatic,Dealer,10.1,65259,2.1,107.0,1,9.81
Kia,Petrol,Automatic,Individual,7.4,148630,2.2,115.0,1,6.22
Hyundai,Hybrid,Automatic,Individual,8.1,107811,2.1,161.0,2,13.27
Ford,Petrol,Automatic,Individual,3.7,125191,1.8,159.0,3,10.89
Toyota,Petrol,Manual,Individual,4.4,77047,1.9,166.0,1,17.72
Toyota,Hybrid,Automatic,Dealer,3.8,85673,2.5,186.0,1,25.23
Kia,Diesel,Automatic,Dealer,5.5,116723,2.3,186.0,4,15.1
Kia,Petrol,Manual,Individual,4.4,73368,2.1,206.0,2,14.59
Honda,Petrol,Manual,Individual,5.2,109404,2.1,173.0,1,13.25
Honda,Petrol,Manual,Dealer,7.7,72943,2.3,166.0,1,15.18
Toyota,Diesel,Automatic,Individual,2.2,35793,1.0,203.0,2,18.43
Toyota,Hybrid,Manual,Individual,4.7,74365,,183.0,1,19.24
Ford,Diesel,Manual,Individual,7.0,93272,2.3,212.0,1,13.14
Honda,Petrol,Automatic,Individual,6.7,107986,2.1,210.0,1,16.94
Toyota,Petrol,Manual,Individual,2.1,76453,1.6,207.0,1,17.9
Hyundai,Petrol,Automatic,Individual,1.8,84669,2.3,92.0,2,16.25
Kia,Diesel,Automatic,Certified,8.0,80161,1.9,155.0,1,15.42
Honda,Diesel,Automatic,Dealer,1.7,105320,1.7,120.0,1,18.5
BMW,Electric,Manual,Dealer,7.9,177073,1.8,160.0,1,21.3
Hyundai,Petrol,Manual,Dealer,4.2,89046,1.7,125.0,1,11.73
Honda,Petrol,Automatic,Individual,5.9,99786,2.6,153.0,2,12.89
Honda,Petrol,Manual,Dealer,2.3,114247,1.8,120.0,4,11.08
Toyota,Petrol,Manual,Individual,2.2,125795,1.4,152.0,1,14.52
Ford,Petrol,Automatic,Dealer,2.6,57338,3.1,171.0,2,20.57
Nissan,Hybrid,Automatic,Dealer,5.0,70526,2.1,200.0,1,23.81
Ford,Diesel,Automatic,Dealer,8.5,160434,2.8,173.0,1,11.09
Mercedes,Petrol,Automatic,Dealer,8.8,75070,2.2,172.0,1,26.93
,Petrol,Manual,Individual,5.7,89951,1.6,75.0,2,19.67
Toyota,Hybrid,Automatic,Dealer,7.8,78547,1.7,121.0,4,16.15
Ford,Petrol,Manual,Dealer,5.2,73265,1.6,188.0,1,13.66
Toyota,Petrol,Automatic,Dealer,7.6,105852,1.4,88.0,1,8.68
Honda,Electric,Manual,Certified,4.5,81400,1.1,132.0,1,21.48
Kia,Electric,Automatic,Individual,1.8,157323,1.4,135.0,1,21.53
Toyota,Hybrid,Automatic,Individual,8.2,135023,1.8,134.0,2,14.62
Kia,Petrol,Automatic,Dealer,6.2,97212,1.9,144.0,4,9.71
Toyota,Electric,Automatic,Certified,7.4,133557,1.6,134.0,1,18.14
Ford,Petrol,Manual,Individual,3.8,63541,1.0,75.0,1,10.68
Ford,Petrol,Automatic,Dealer,6.0,94288,1.1,101.0,2,8.72
Toyota,Petrol,Automatic,Individual,4.3,114590,1.8,111.0,3,10.03
Nissan,Electric,Automatic,Individual,3.8,110570,1.1,160.0,3,23.37
Hyundai,Petrol,Manual,Individual,3.2,154292,1.6,117.0,3,4.5
Ford,Petrol,Manual,Dealer,3.5,93883,,238.0,1,16.09
Hyundai,Diesel,Automatic,Individual,9.1,131923,1.6,147.0,1,8.14
Honda,Petrol,Manual,Individual,2.9,85192,1.8,225.0,1,14.47
Hyundai,Hybrid,Manual,Individual,6.2,73710,2.1,75.0,4,13.05
Hyundai,Petrol,Manual,Certified,3.2,58939,1.1,91.0,1,12.79
Mercedes,Diesel,Automatic,Individual,5.7,116920,1.6,113.0,1,23.91
Mercedes,Diesel,Automatic,Individual,8.2,103968,1.2,144.0,1,21.9
Hyundai,Petrol,Automatic,Individual,4.2,75660,2.1,93.0,1,11.72
,Petrol,Automatic,Dealer,6.1,104012,1.0,168.0,1,13.45
Toyota,Hybrid,Manual,Individual,4.5,93061,2.2,249.0,2,20.58
Ford,Petrol,Manual,Dealer,2.9,109180,1.8,123.0,1,11.14
Toyota,Petrol,Manual,Dealer,6.1,67447,1.2,161.0,1,15.17
Nissan,Hybrid,Manual,Individual,4.6,78768,1.8,186.0,1,17.65
Ford,,Automatic,Individual,8.1,139757,1.2,129.0,1,5.2
Honda,Diesel,Automatic,Individual,5.8,71514,2.2,203.0,3,15.31
Hyundai,Petrol,Manual,Dealer,9.8,108773,2.0,208.0,1,10.9
BMW,Petrol,Manual,Dealer,3.5,48496,1.2,105.0,1,22.79
Ford,Petrol,Automatic,Dealer,5.5,135112,2.3,,1,11.35
BMW,Electric,Automatic,Dealer,4.8,74332,,173.0,3,33.89
Kia,Petrol,Manual,Dealer,2.2,71419,1.5,131.0,4,14.99
BMW,Diesel,Automatic,Individual,8.1,116091,1.9,115.0,1,20.57
Toyota,Hybrid,Automatic,Individual,3.2,95735,2.2,163.0,1,24.82
Toyota,Petrol,Manual,Individual,6.1,101259,2.2,145.0,3,13.06
Kia,Petrol,Manual,Dealer,5.2,123464,2.0,142.0,1,9.62
Kia,Hybrid,Automatic,Certified,9.5,131539,1.7,154.0,1,16.13
BMW,Petrol,Manual,Individual,1.4,137666,1.7,212.0,1,21.36
BMW,Petrol,Automatic,Dealer,2.9,78610,1.4,118.0,1,23.47
,Petrol,Manual,Certified,5.4,119034,1.8,157.0,1,19.35
BMW,Diesel,Automatic,Dealer,4.9,108224,1.8,161.0,1,22.68
Ford,Petrol,Automatic,Dealer,5.6,102156,2.5,147.0,2,13.24
Ford,Electric,Automatic,Dealer,10.6,141375,1.5,105.0,2,12.61
Ford,Petrol,Automatic,Individual,4.5,153825,1.7,129.0,3,5.31
BMW,Petrol,Automatic,Individual,3.9,109266,2.2,110.0,4,19.72
Honda,Hybrid,Automatic,Certified,0.2,32207,2.5,150.0,1,30.86
Ford,Hybrid,Automatic,Individual,7.1,105157,1.7,114.0,1,15.36
Kia,Petrol,Automatic,Dealer,7.2,106213,1.4,84.0,1,11.85
Kia,Diesel,Automatic,Individual,1.9,68366,2.3,115.0,2,16.21
Honda,Petrol,Automatic,Certified,4.7,78234,1.6,120.0,1,19.27
Hyundai,Petrol,Manual,Dealer,7.5,140563,2.0,130.0,1,8.55
Honda,Petrol,Automatic,Individual,7.7,118940,1.1,75.0,1,5.73
BMW,Electric,Manual,Individual,0.7,77384,1.7,129.0,3,30.18
Mercedes,Hybrid,Automatic,Individual,4.7,103750,2.6,256.0,4,33.1
Honda,Hybrid,Automatic,Dealer,6.9,85651,2.0,132.0,1,19.05
Mercedes,Diesel,Manual,Dealer,3.8,83195,1.5,131.0,3,22.13
Kia,Petrol,Manual,Certified,4.4,111501,2.2,152.0,1,13.29
Ford,Hybrid,Automatic,Dealer,5.5,94916,1.2,199.0,4,17.01
Toyota,Electric,Manual,Individual,3.0,69233,1.9,121.0,1,27.27
Kia,Diesel,Automatic,Dealer,7.2,137981,1.8,212.0,3,13.13
Toyota,Diesel,Manual,Dealer,11.2,119535,1.3,175.0,1,8.06
Hyundai,Hybrid,Automatic,Individual,4.2,77574,1.8,202.0,1,19.93
Mercedes,Hybrid,Automatic,Certified,5.1,100667,1.4,101.0,2,27.1
Mercedes,Hybrid,Automatic,Certified,1.8,103503,1.0,142.0,1,31.85
Mercedes,Petrol,Automatic,Certified,8.7,112815,2.2,168.0,1,23.06
Toyota,Petrol,Automatic,Dealer,5.6,120083,2.2,140.0,3,13.52
Toyota,Electric,Automatic,Dealer,2.2,58896,1.9,94.0,1,27.94
Honda,Diesel,Automatic,Certified,6.1,105834,1.6,107.0,1,14.75
Hyundai,Petrol,Manual,Dealer,4.3,68215,1.9,167.0,3,13.71
Nissan,Diesel,Automatic,Certified,10.7,91960,1.4,110.0,1,10.49
Toyota,Diesel,Manual,Dealer,5.2,97318,1.7,152.0,4,13.59
Kia,Petrol,Manual,Dealer,10.4,112352,2.1,180.0,1,5.55
Ford,Diesel,Manual,Individual,8.2,77577,1.7,179.0,3,10.43
Hyundai,Petrol,Automatic,Individual,5.5,96137,1.7,172.0,3,11.9
Ford,Petrol,Manual,Individual,4.7,107283,1.3,129.0,1,6.55
Honda,Petrol,Automatic,Dealer,4.8,132673,2.4,151.0,1,15.24
Ford,Electric,Manual,Certified,2.4,82947,1.6,186.0,1,27.75
Toyota,Electric,Automatic,Individual,9.6,111347,1.3,156.0,1,13.92
Kia,Electric,Manual,Individual,4.1,89248,1.6,217.0,2,20.25
BMW,Petrol,Manual,Individual,2.0,27713,1.6,121.0,1,21.34
Nissan,Petrol,Manual,Dealer,3.2,99495,1.2,205.0,2,12.69
Honda,Petrol,Automatic,Dealer,4.1,68854,1.0,111.0,1,11.62
Toyota,Petrol,Manual,Individual,6.6,130413,,147.0,1,4.5
Hyundai,Petrol,Automatic,Dealer,7.8,113469,1.7,135.0,1,5.66
Hyundai,Hybrid,Manual,Individual,2.4,96702,3.2,261.0,2,24.42
Ford,Petrol,Automatic,Individual,5.0,101596,1.3,129.0,1,10.15
Nissan,Petrol,Manual,Individual,5.9,71011,1.8,204.0,1,14.09
Kia,Electric,Automatic,Dealer,8.0,106879,1.9,236.0,2,19.92
BMW,Diesel,Automatic,Individual,4.7,53043,2.1,172.0,1,25.64
Nissan,Petrol,Automatic,Dealer,7.0,141861,1.7,141.0,1,9.99
Honda,Hybrid,Automatic,Dealer,6.0,91951,2.0,161.0,2,18.71
Nissan,Hybrid,Automatic,Dealer,9.3,122006,1.7,126.0,1,15.06
Hyundai,Diesel,Automatic,Individual,1.6,45797,3.3,246.0,1,26.79
Kia,Hybrid,Automatic,Certified,5.0,105745,2.1,165.0,2,19.81
Toyota,Petrol,Automatic,Individual,7.9,93401,1.4,179.0,3,12.75
Toyota,Petrol,Manual,Dealer,11.1,156413,1.9,75.0,2,4.5
Kia,Petrol,Manual,Certified,2.6,103488,1.5,84.0,1,8.59
BMW,Diesel,Manual,Dealer,7.0,98977,1.4,137.0,1,20.72
Hyundai,Petrol,Manual,Dealer,5.3,86942,1.7,182.0,1,10.11
Mercedes,Petrol,Manual,Dealer,5.6,45587,1.7,181.0,3,23.78
BMW,Petrol,Manual,Dealer,0.4,32252,1.0,93.0,1,25.2
Ford,Petrol,Automatic,Individual,9.4,127829,1.2,80.0,2,4.5
Toyota,Electric,Manual,Certified,4.0,104368,1.8,180.0,2,22.12
Toyota,Petrol,Automatic,Certified,5.7,81466,1.0,75.0,1,12.87
Mercedes,Electric,Manual,Certified,2.2,63914,1.0,139.0,3,32.73
Ford,Petrol,Automatic,Individual,2.1,88224,1.7,165.0,1,16.2
Nissan,Petrol,Manual,Certified,5.4,123037,2.1,172.0,1,13.89
Hyundai,Diesel,Manual,Dealer,2.8,61228,1.7,194.0,1,17.89
Ford,Electric,Automatic,Dealer,6.7,107836,1.8,190.0,1,18.94
BMW,Electric,Manual,Individual,8.5,146550,1.5,75.0,1,16.3
Mercedes,Hybrid,Automatic,Certified,5.7,140786,2.5,150.0,1,30.18
Kia,Petrol,Manual,Individual,7.7,112245,2.3,233.0,1,12.3
Honda,Diesel,Manual,Certified,4.2,103319,1.8,163.0,1,15.64
Honda,Petrol,Automatic,Individual,10.9,148393,1.9,109.0,1,4.5
Hyundai,Diesel,Manual,Dealer,8.2,135381,1.8,157.0,1,6.23
Honda,Petrol,Automatic,Dealer,1.4,67121,2.3,218.0,2,24.08
Ford,Petrol,Automatic,Dealer,3.6,74526,1.7,147.0,2,19.51
Nissan,Petrol,Manual,Individual,3.3,101301,1.5,120.0,1,13.89
Honda,Petrol,Manual,Dealer,5.2,92971,2.2,168.0,1,10.06
Honda,Hybrid,Automatic,Individual,5.5,124502,1.6,116.0,1,18.81
Honda,Petrol,Automatic,Certified,7.1,63253,1.8,119.0,1,13.72
Toyota,Petrol,Automatic,Dealer,7.0,126591,1.5,190.0,4,10.15
Hyundai,Electric,Automatic,Individual,9.8,106618,1.8,149.0,1,17.83
Ford,Hybrid,Automatic,Dealer,4.7,84482,2.1,179.0,2,21.22
Ford,Petrol,Manual,Individual,6.3,113597,1.2,129.0,3,7.35
BMW,Diesel,Manual,Individual,3.4,71631,1.4,142.0,1,22.98
BMW,Petrol,Manual,Certified,3.3,76141,2.3,131.0,2,26.5
Honda,Petrol,Automatic,Certified,7.6,63103,1.6,89.0,2,13.3
BMW,Electric,Manual,Individual,0.4,56258,1.9,146.0,1,36.63
Toyota,Hybrid,Manual,Dealer,4.8,106745,1.1,,2,15.31
Mercedes,Electric,Manual,Dealer,6.8,152974,2.2,80.0,1,22.78
BMW,Electric,Automatic,Dealer,6.7,105471,2.4,188.0,2,29.0
Ford,Electric,Automatic,Individual,1.2,61029,1.9,161.0,1,28.96
Hyundai,,Automatic,Individual,5.5,99564,1.4,166.0,2,11.4
Nissan,Diesel,Automatic,Individual,6.7,86379,2.4,210.0,2,15.45
Toyota,Diesel,Manual,Dealer,0.0,30718,2.5,175.0,2,23.61
Hyundai,Hybrid,Automatic,Dealer,0.6,100162,2.3,191.0,1,23.55
Nissan,Petrol,Manual,Certified,4.9,67946,2.1,143.0,2,13.81
Hyundai,Diesel,Manual,Dealer,8.1,138254,1.5,111.0,1,4.5
Ford,Petrol,Manual,Dealer,7.0,83649,2.0,144.0,1,11.93
Hyundai,Petrol,Automatic,Certified,5.7,56105,2.4,108.0,1,18.76
Ford,Petrol,Manual,Certified,11.0,126191,1.2,95.0,1,4.5
Hyundai,Petrol,Manual,Dealer,7.8,80023,1.6,108.0,1,6.85
Ford,Petrol,Manual,Individual,5.2,81951,2.0,75.0,1,11.51
Honda,Diesel,Manual,Dealer,0.3,99521,1.8,154.0,1,15.52
Ford,Hybrid,Manual,Individual,6.8,89080,2.1,174.0,1,16.3
Honda,Hybrid,Automatic,Individual,5.2,103696,1.0,96.0,1,15.2
Kia,Electric,Automatic,Certified,4.0,83265,2.4,167.0,1,27.46
Honda,Electric,Manual,Dealer,1.2,72222,1.5,111.0,1,27.74
Hyundai,Petrol,Automatic,Individual,6.7,113876,1.1,144.0,2,6.74
Ford,Petrol,Manual,Individual,4.0,101039,1.4,138.0,1,10.95
Hyundai,Diesel,Automatic,Dealer,0.0,66036,2.2,136.0,1,20.58
Mercedes,Petrol,Automatic,Individual,4.1,52540,1.5,133.0,4,24.38
Toyota,Diesel,Manual,Dealer,1.7,81377,1.0,90.0,2,14.18
Kia,Hybrid,Manual,Individual,3.2,130583,1.8,212.0,4,12.17
Ford,Petrol,Manual,Certified,0.0,65797,1.0,131.0,2,17.58
